ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_PRINTED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,STORAGE_TYPE,CUT_OPTION,Source Data
S00214,,F. SCHUMACHER & CO.,,PO00135910,,6/24/2022,7/21/2022,,,7/21/2022,5013651,Hyperion,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00244,,F. SCHUMACHER & CO.,,PO00131980,,7/8/2022,11/1/2022,,,11/1/2022,5014502,Beth,"BNYNeuKaliss 60"" 315Y",,,30,,,30,30,14,420,,,420,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00245,,F. SCHUMACHER & CO.,,PO00131977,,7/8/2022,10/18/2022,,,10/18/2022,5014450,Poppy Stripes,"BNYNeuKaliss 60"" 315Y",,,30,,,30,30,14,420,,,420,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00245,,F. SCHUMACHER & CO.,,PO00131977,,7/8/2022,10/18/2022,,,10/18/2022,5014451,Poppy Stripes,"BNYNeuKaliss 60"" 315Y",,,30,,,30,30,14,420,,,420,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00248,,F. SCHUMACHER & CO.,,PO00137124,,7/12/2022,9/15/2022,,,9/15/2022,5009302,Watercolor,"BNYNeuKaliss 60"" 315Y",,,50,,,50,50,14,700,,,700,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00297,,F. SCHUMACHER & CO.,,PO00125283,,8/3/2022,8/30/2022,,,8/30/2022,5013820,Feather Bloom,"BNYNeuKaliss 60"" 315Y",,,20,,,20,20,14,280,,,280,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00297,,F. SCHUMACHER & CO.,,PO00125283,,8/3/2022,8/30/2022,,,8/30/2022,5013821,Feather Bloom,"BNYNeuKaliss 60"" 315Y",,,20,,,20,20,14,280,,,280,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00298,,F. SCHUMACHER & CO.,,PO00125286,,8/3/2022,2/13/2023,,,2/13/2023,5013840,Bouquet Toss,"BNYNeuKaliss 60"" 315Y",,,20,,,20,20,14,280,,,280,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00299,,F. SCHUMACHER & CO.,,PO00127695,,8/3/2022,8/30/2022,,,8/30/2022,5013820,Feather Bloom,"BNYNeuKaliss 60"" 315Y",,,20,,,20,20,14,280,,,280,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00299,,F. SCHUMACHER & CO.,,PO00127695,,8/3/2022,8/30/2022,,,8/30/2022,5013821,Feather Bloom,"BNYNeuKaliss 60"" 315Y",,,20,,,20,20,14,280,,,280,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00329,,F. SCHUMACHER & CO.,,PO00131773,,8/16/2022,9/15/2022,,,9/15/2022,5014500,Beth,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00329,,F. SCHUMACHER & CO.,,PO00131773,,8/16/2022,9/15/2022,,,9/15/2022,5014501,Beth,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00329,,F. SCHUMACHER & CO.,,PO00131773,,8/16/2022,9/15/2022,,,9/15/2022,5014502,Beth,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00332,,F. SCHUMACHER & CO.,,PO00131764,,8/17/2022,9/15/2022,,,9/15/2022,5014480,Manos,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00332,,F. SCHUMACHER & CO.,,PO00131764,,8/17/2022,9/15/2022,,,9/15/2022,5014481,Manos,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00503,,F. SCHUMACHER & CO.,,PO00129669,,9/28/2022,12/7/2022,,,12/7/2022,5012400,Quansoo,"BNYNeuKaliss 60"" 315Y",,,300,,,300,300,14,4200,,,4200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00503,,F. SCHUMACHER & CO.,,PO00129669,,9/28/2022,10/24/2022,,,10/24/2022,5010491,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,580,,,580,580,14,8120,,,8120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00505,,F. SCHUMACHER & CO.,,PO00107025,,9/28/2022,11/30/2022,,,11/30/2022,5012172,Tracing Stripes,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00506,,F. SCHUMACHER & CO.,,PO00112884,,9/28/2022,11/30/2022,,,11/30/2022,5011450,Orissa Panel,"BNYNeuKaliss 60"" 315Y",,,30,,,30,30,14,420,,,420,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00508,,F. SCHUMACHER & CO.,,PO00130592,,9/28/2022,10/24/2022,,,10/24/2022,5011130,Marwari Horse,"BNYNeuKaliss 60"" 315Y",,,390,,,390,390,14,5460,,,5460,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00568,,F. SCHUMACHER & CO.,,PO00126232,,11/28/2022,12/20/2022,,,12/20/2022,5008043,Ferne Park,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00600,,F. SCHUMACHER & CO.,,PO00144579,,11/7/2022,12/6/2022,,,12/6/2022,5013650,Hyperion,"BNYNeuKaliss 60"" 315Y",,,150,,,150,150,14,2100,,,2100,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00666,,F. SCHUMACHER & CO.,,PO00125791,,11/28/2022,12/8/2022,,,12/8/2022,5008333,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00666,,F. SCHUMACHER & CO.,,PO00125791,,11/28/2022,12/8/2022,,,12/8/2022,5008331,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00666,,F. SCHUMACHER & CO.,,PO00125791,,11/28/2022,12/7/2022,,,12/7/2022,5008332,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,380,,,380,380,14,5320,,,5320,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00667,,F. SCHUMACHER & CO.,,PO00125594,,11/28/2022,12/2/2022,,,12/2/2022,5012031,Loudon Rose,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00669,,F. SCHUMACHER & CO.,,PO00126117,,11/28/2022,12/7/2022,,,12/7/2022,5010712,Elizia Ikat,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00670,,F. SCHUMACHER & CO.,,PO00126236,,11/28/2022,12/20/2022,,,12/20/2022,5011612,Sandoway Vine,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00776,,F. SCHUMACHER & CO.,,PO00146900,,1/13/2023,2/8/2023,,,2/8/2023,5014880,Fairfarren,"BNYNeuKaliss 60"" 315Y",,,90,,,90,90,14,1260,,,1260,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00776,,F. SCHUMACHER & CO.,,PO00146900,,1/13/2023,2/10/2023,,,2/10/2023,5014883,Fairfarren,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00776,,F. SCHUMACHER & CO.,,PO00146900,,4/2/2023,12/14/2022,,,12/14/2022,5014890,Turini,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00776,,F. SCHUMACHER & CO.,,PO00146900,,1/13/2023,2/10/2023,,,2/10/2023,5014882,Fairfarren,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00776,,F. SCHUMACHER & CO.,,PO00146900,,1/13/2023,2/8/2023,,,2/8/2023,5014892,Turini,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00776,,F. SCHUMACHER & CO.,,PO00146900,,1/13/2023,2/8/2023,,,2/8/2023,5014891,Turini,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00795,,F. SCHUMACHER & CO.,,PO00147089,,1/19/2023,2/3/2023,,,2/3/2023,5011451,Orissa Panel,"BNYNeuKaliss 60"" 315Y",,,47,,,47,47,14,658,,,658,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00795,,F. SCHUMACHER & CO.,,PO00147089,,1/19/2023,2/3/2023,,,2/3/2023,5007745,Brighton Pavilion,"BNYNeuKaliss 60"" 315Y",,,48,,,48,48,14,672,,,672,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00795,,F. SCHUMACHER & CO.,,PO00147089,,1/19/2023,2/13/2023,,,2/13/2023,5014480,Manos,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00806,,F. SCHUMACHER & CO.,,PO00147196,,1/20/2023,1/20/2023,,,1/20/2023,5008054,Temple,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00818,,F. SCHUMACHER & CO.,,PO00146857,,1/23/2023,3/17/2023,,,3/17/2023,5015300,Rhapsody,"BNYNeuKaliss 60"" 315Y",,,80,,,80,80,14,1120,,,1120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00818,,F. SCHUMACHER & CO.,,PO00146857,,1/23/2023,3/17/2023,,,3/17/2023,5015301,Rhapsody,"BNYNeuKaliss 60"" 315Y",,,90,,,90,90,14,1260,,,1260,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00818,,F. SCHUMACHER & CO.,,PO00146857,,1/23/2023,3/17/2023,,,3/17/2023,5015302,Rhapsody,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00819,,F. SCHUMACHER & CO.,,PO00146852,,1/23/2023,3/17/2023,,,3/17/2023,5015281,Atmos,"BNYNeuKaliss 60"" 315Y",,,60,,,60,60,14,840,,,840,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00819,,F. SCHUMACHER & CO.,,PO00146852,,1/23/2023,3/17/2023,,,3/17/2023,5015280,Atmos,"BNYNeuKaliss 60"" 315Y",,,70,,,70,70,14,980,,,980,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00819,,F. SCHUMACHER & CO.,,PO00146852,,1/23/2023,3/17/2023,,,3/17/2023,5015282,Atmos,"BNYNeuKaliss 60"" 315Y",,,70,,,70,70,14,980,,,980,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00820,,F. SCHUMACHER & CO.,,PO00146853,,1/23/2023,3/17/2023,,,3/17/2023,5015280,Atmos,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00820,,F. SCHUMACHER & CO.,,PO00146853,,1/23/2023,3/17/2023,,,3/17/2023,5015281,Atmos,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00820,,F. SCHUMACHER & CO.,,PO00146853,,1/23/2023,3/17/2023,,,3/17/2023,5015282,Atmos,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00822,,F. SCHUMACHER & CO.,,PO00146855,,1/23/2023,5/5/2023,,,5/5/2023,5015292,PALINDROME,"BNYNeuKaliss 60"" 315Y",,,40,,,40,40,14,560,,,560,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00822,,F. SCHUMACHER & CO.,,PO00146855,,1/23/2023,5/5/2023,,,5/5/2023,5015290,PALINDROME,"BNYNeuKaliss 60"" 315Y",,,50,,,50,50,14,700,,,700,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00853,,F. SCHUMACHER & CO.,,PO00147875,,2/28/2023,2/27/2023,,,2/27/2023,5013841,Bouquet Toss,"BNYNeuKaliss 60"" 315Y",,,170,,,170,170,14,2380,,,2380,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00853,,F. SCHUMACHER & CO.,,PO00147875,,2/3/2023,2/21/2023,,,2/21/2023,5013990,Trace,"BNYNeuKaliss 60"" 315Y",,,380,,,380,380,14,5320,,,5320,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00853,,F. SCHUMACHER & CO.,,PO00147875,,2/3/2023,2/21/2023,,,2/21/2023,5013190,Aveline,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00853,,F. SCHUMACHER & CO.,,PO00147875,,2/28/2023,2/27/2023,,,2/27/2023,5013821,Feather Bloom,"BNYNeuKaliss 60"" 315Y",,,800,,,800,800,14,11200,,,11200,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00913,,F. SCHUMACHER & CO.,,PO00148710,,2/24/2023,3/31/2023,,,3/31/2023,5013651,Hyperion,"BNYNeuKaliss 60"" 315Y",,,370,,,370,370,14,5180,,,5180,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00913,,F. SCHUMACHER & CO.,,PO00148710,,3/23/2023,3/23/2023,,,3/23/2023,5013651,Hyperion,"BNYNeuKaliss 60"" 315Y",,,370,,,370,370,14,5180,,,5180,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00913,,F. SCHUMACHER & CO.,,PO00148710,,2/24/2023,3/24/2023,,,3/24/2023,5009704,Filigree,"BNYNeuKaliss 60"" 315Y",,,380,,,380,380,14,5320,,,5320,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00921,,F. SCHUMACHER & CO.,,PO00149060,,2/28/2023,3/8/2023,,,3/8/2023,5007745,Brighton Pavilion,"BNYNeuKaliss 60"" 315Y",,,50,,,50,50,14,700,,,700,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00921,,F. SCHUMACHER & CO.,,PO00149060,,2/28/2023,3/24/2023,,,3/24/2023,5014090,Come Back As A Flower,"BNYNeuKaliss 60"" 315Y",,,160,,,160,160,14,2240,,,2240,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00921,,F. SCHUMACHER & CO.,,PO00149060,,2/28/2023,3/24/2023,,,3/24/2023,5010640,Cabot Botanical Large,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00921,,F. SCHUMACHER & CO.,,PO00149060,,2/28/2023,4/10/2023,,,4/10/2023,5014831,Canopy,"BNYNeuKaliss 60"" 315Y",,,380,,,380,380,14,5320,,,5320,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00921,,F. SCHUMACHER & CO.,,PO00149060,,2/28/2023,3/24/2023,,,3/24/2023,5011711,Toile De La Prairie,"BNYNeuKaliss 60"" 315Y",,,400,,,400,400,14,5600,,,5600,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00929,,F. SCHUMACHER & CO.,,PO00149071,,3/2/2023,5/19/2023,,,5/19/2023,5009954,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,40,,,40,40,14,560,,,560,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00929,,F. SCHUMACHER & CO.,,PO00149071,,3/2/2023,5/19/2023,,,5/19/2023,5009955,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,40,,,40,40,14,560,,,560,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00929,,F. SCHUMACHER & CO.,,PO00149071,,3/2/2023,5/19/2023,,,5/19/2023,5009956,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,40,,,40,40,14,560,,,560,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00941,,F. SCHUMACHER & CO.,,PO00149069,,3/6/2023,5/19/2023,,,5/19/2023,5009954,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,250,,,250,250,14,3500,,,3500,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00941,,F. SCHUMACHER & CO.,,PO00149069,,3/6/2023,5/19/2023,,,5/19/2023,5009955,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,250,,,250,250,14,3500,,,3500,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00941,,F. SCHUMACHER & CO.,,PO00149069,,3/6/2023,5/19/2023,,,5/19/2023,5009956,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,250,,,250,250,14,3500,,,3500,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00944,,F. SCHUMACHER & CO.,,PO00149370,,3/7/2023,3/16/2023,,,3/16/2023,5011630,Del Coco,"BNYNeuKaliss 60"" 315Y",,,90,,,90,90,14,1260,,,1260,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00944,,F. SCHUMACHER & CO.,,PO00149370,,3/7/2023,3/16/2023,,,3/16/2023,5008791,Woodperry,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00944,,F. SCHUMACHER & CO.,,PO00149370,,3/23/2023,3/22/2023,,,3/22/2023,5008330,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,1000,,,1000,1000,14,14000,,,14000,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00965,,F. SCHUMACHER & CO.,,PO00149663,,4/12/2023,4/13/2023,,,4/13/2023,5007745,Brighton Pavilion,"BNYNeuKaliss 60"" 315Y",,,96,,,96,96,14,1344,,,1344,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00965,,F. SCHUMACHER & CO.,,PO00149663,,3/14/2023,4/19/2023,,,4/19/2023,5010481,Tropique,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00965,,F. SCHUMACHER & CO.,,PO00149663,,3/14/2023,4/14/2023,,,4/14/2023,5010480,Tropique,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00965,,F. SCHUMACHER & CO.,,PO00149663,,3/14/2023,6/9/2023,,,6/9/2023,5012162,Circuit,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00965,,F. SCHUMACHER & CO.,,PO00149663,,3/14/2023,3/24/2023,,,3/24/2023,5014121,Wild West,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S00965,,F. SCHUMACHER & CO.,,PO00149663,,4/12/2023,4/12/2023,,,4/12/2023,5010570,Andromeda,"BNYNeuKaliss 60"" 315Y",,,330,,,330,330,14,4620,,,4620,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01005,,F. SCHUMACHER & CO.,,PO00150012,,4/14/2023,4/7/2023,,,4/7/2023,5013281,Sea Garden,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01005,,F. SCHUMACHER & CO.,,PO00150012,,3/22/2023,3/31/2023,,,3/31/2023,5008331,Weeping Pine,"BNYNeuKaliss 60"" 315Y",,,390,,,390,390,14,5460,,,5460,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01005,,F. SCHUMACHER & CO.,,PO00150012,,3/22/2023,3/31/2023,,,3/31/2023,5009952,Khilana Floral,"BNYNeuKaliss 60"" 315Y",,,600,,,600,600,14,8400,,,8400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01012,,F. SCHUMACHER & CO.,,PO00150139,,3/24/2023,3/29/2023,,,3/29/2023,5013300,Deco Palm,"BNYNeuKaliss 60"" 315Y",,,80,,,80,80,14,1120,,,1120,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,3/28/2023,4/21/2023,,,4/21/2023,5010572,Andromeda,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,4/11/2023,4/11/2023,,,4/11/2023,5010572,Andromeda,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,3/28/2023,4/5/2023,,,4/5/2023,5014830,Canopy,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,4/13/2023,4/13/2023,,,4/13/2023,5012170,Tracing Stripes,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,3/28/2023,4/14/2023,,,4/14/2023,5011480,Toile Tropique,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,3/28/2023,4/13/2023,,,4/13/2023,5012191,Stellar,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,3/28/2023,5/4/2023,,,5/4/2023,5012402,Quansoo,"BNYNeuKaliss 60"" 315Y",,,240,,,240,240,14,3360,,,3360,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01023,,F. SCHUMACHER & CO.,,PO00150267,,3/28/2023,4/11/2023,,,4/11/2023,5010563,Sunlit Palm,"BNYNeuKaliss 60"" 315Y",,,360,,,360,360,14,5040,,,5040,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01037,,F. SCHUMACHER & CO.,,PO00147875,,4/4/2023,5/18/2023,,,5/18/2023,5011333,Rosenborg,"BNYNeuKaliss 60"" 315Y",,,100,,,100,100,14,1400,,,1400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01048,,F. SCHUMACHER & CO.,,PO00150789,,4/6/2023,4/19/2023,,,4/19/2023,5013230,Myers Fern,"BNYNeuKaliss 60"" 315Y",,,180,,,180,180,14,2520,,,2520,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01048,,F. SCHUMACHER & CO.,,PO00150789,,4/6/2023,4/19/2023,,,4/19/2023,5008022,Berrydown,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01048,,F. SCHUMACHER & CO.,,PO00150789,,4/14/2023,4/14/2023,,,4/14/2023,5013561,Haven,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01048,,F. SCHUMACHER & CO.,,PO00150789,,4/6/2023,4/14/2023,,,4/14/2023,5013991,Trace,"BNYNeuKaliss 60"" 315Y",,,360,,,360,360,14,5040,,,5040,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01058,,F. SCHUMACHER & CO.,,PO00150570,,4/10/2023,6/28/2023,,,6/28/2023,5015461,Polka Dot Jungle,"BNYNeuKaliss 60"" 315Y",,,140,,,140,140,14,1960,,,1960,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01058,,F. SCHUMACHER & CO.,,PO00150570,,4/10/2023,6/28/2023,,,6/28/2023,5015463,Polka Dot Jungle,"BNYNeuKaliss 60"" 315Y",,,140,,,140,140,14,1960,,,1960,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01058,,F. SCHUMACHER & CO.,,PO00150570,,4/10/2023,6/28/2023,,,6/28/2023,5015460,Polka Dot Jungle,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01058,,F. SCHUMACHER & CO.,,PO00150570,,4/10/2023,6/28/2023,,,6/28/2023,5015462,Polka Dot Jungle,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01060,,F. SCHUMACHER & CO.,,PO00150973,,4/11/2023,5/26/2023,,,5/26/2023,5009920,Villa Stripe,"BNYNeuKaliss 60"" 315Y",,,600,,,600,600,14,8400,,,8400,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01100,,F. SCHUMACHER & CO.,,PO00151547,,4/24/2023,6/9/2023,,,6/9/2023,5008005,Folly,"BNYNeuKaliss 60"" 315Y",,,170,,,170,170,14,2380,,,2380,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01100,,F. SCHUMACHER & CO.,,PO00151547,,4/24/2023,5/26/2023,,,5/26/2023,5009872,Betty,"BNYNeuKaliss 60"" 315Y",,,190,,,190,190,14,2660,,,2660,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01100,,F. SCHUMACHER & CO.,,PO00151547,,4/24/2023,5/25/2023,,,5/25/2023,5014492,Grotto Treillage,"BNYNeuKaliss 60"" 315Y",,,200,,,200,200,14,2800,,,2800,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01100,,F. SCHUMACHER & CO.,,PO00151547,,4/24/2023,5/18/2023,,,5/18/2023,5010493,Indian Arbre,"BNYNeuKaliss 60"" 315Y",,,390,,,390,390,14,5460,,,5460,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01118,,F. SCHUMACHER & CO.,,PO00151819,,6/2/2023,7/7/2023,,,7/7/2023,5011461,Kobai Panel Set,"BNYNeuKaliss 60"" 315Y",,,37,,,37,37,14,518,,,518,,,,,,,,,,,,,,Digital,,,,,,Odoo
S01118,,F. SCHUMACHER & CO.,,PO00151819,,4/25/2023,6/9/2023,,,6/9/2023,5007745,Brighton Pavilion,"BNYNeuKaliss 60"" 315Y",,,97,,,97,97,14,1358,,,1358,,,,,,,,,,,,,,Digital,,,,,,Odoo
