ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,CORRECT_AMOUNT_PRINTED,PRINTED_WIDTH,PRINTED_HEIGHT,STORAGE_TYPE,CUT_OPTION,Source Data,Product Type,Memo Yield,Yield,Type Yards vs Fees,Act Print Date,Single Kit Order Number,All Kit Order Number,Kitted vs NOT Kitted,Schu Grounds,Category Customer MTO,Single Ground Price,Kit Ground Price,Kit Produced Income,Calc Yards Produced,Schu Ground Yards,Order-Line,Unit Price Ordered,Ground Direct No Print,Division,New Goods Flag,Holding to Invoice,Single Held to Invoice,New Goods,WIP,Machine Name,Manual Machine Name,Machine Name Combined
52785,,Quadrille Inc.,,52785,SI-52785,7/1/2022,7/15/2022,,,7/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44757,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52785-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52791,,China Seas,,52791,SI-52791,7/4/2022,7/18/2022,,,7/18/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44760,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52791-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52809,,China Seas,,52809,SI-52809,7/5/2022,7/19/2022,,,7/19/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44761,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52809-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52811,,China Seas,,52811,SI-52811,7/5/2022,7/19/2022,,,7/19/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44761,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52811-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52826,,China Seas,,52826,SI-52826,7/6/2022,7/20/2022,,,7/20/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44762,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52826-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52830,,Quadrille Inc.,,52830,SI-52830,7/7/2022,7/21/2022,,,7/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44763,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52830-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52832,,China Seas,,52832,SI-52832,7/7/2022,7/21/2022,,,7/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44763,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52832-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52834,,China Seas,,52834,SI-52834,7/7/2022,7/21/2022,,,7/21/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44763,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52834-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52856,,Quadrille Inc.,,52856,SI-52856,7/8/2022,7/22/2022,,,7/22/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44764,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52856-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52857,,China Seas,,52857,SI-52857,7/8/2022,7/22/2022,,,7/22/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44764,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52857-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52863,,Quadrille Inc.,,52863,SI-52863,7/11/2022,7/25/2022,,,7/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44767,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52863-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52864,,China Seas,,52864,SI-52864,7/11/2022,7/25/2022,,,7/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44767,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52864-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52869,,China Seas,,52869,SI-52869,7/11/2022,7/25/2022,,,7/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44767,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52869-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52871,,Quadrille Inc.,,52871,SI-52871,7/12/2022,7/26/2022,,,7/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44768,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52871-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52883,,Quadrille Inc.,,52883,SI-52883,7/12/2022,7/26/2022,,,7/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44768,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52883-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52885,,Quadrille Inc.,,52885,SI-52885,7/13/2022,7/27/2022,,,7/27/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44769,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52885-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52905,,Quadrille Inc.,,52905,SI-52905,7/14/2022,7/28/2022,,,7/28/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44770,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52905-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52912,,Quadrille Inc.,,52912,SI-52912,7/15/2022,7/29/2022,,,7/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44771,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52912-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52917,,China Seas,,52917,SI-52917,7/15/2022,7/29/2022,,,7/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44771,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52917-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52923,,Quadrille Inc.,,52923,SI-52923,7/18/2022,8/1/2022,,,8/1/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44774,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52923-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52926,,Quadrille Inc.,,52926,SI-52926,7/18/2022,8/1/2022,,,8/1/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44774,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52926-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52937,,Quadrille Inc.,,52937,SI-52937,7/19/2022,8/2/2022,,,8/2/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44775,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52937-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52940,,Quadrille Inc.,,52940,SI-52940,7/19/2022,8/2/2022,,,8/2/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44775,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52940-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52945,,Quadrille Inc.,,52945,SI-52945,7/20/2022,8/3/2022,,,8/3/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44776,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52945-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52950,,China Seas,,52950,SI-52950,7/20/2022,8/3/2022,,,8/3/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44776,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52950-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52972,,Kravet Inc.,,52972,SI-52972,7/22/2022,8/5/2022,,,8/5/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44778,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52972-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
52994,,China Seas,,52994,SI-52994,7/26/2022,8/9/2022,,,8/9/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44782,,,NOT Kitted,,Shipping Fees,0,0,0,0,,52994-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53007,,China Seas,,53007,SI-53007,7/26/2022,8/9/2022,,,8/9/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44782,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53007-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53020,,China Seas,,53020,SI-53020,7/28/2022,8/11/2022,,,8/11/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44784,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53020-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53021,,Studio Four NYC,,53021,SI-53021,7/28/2022,8/11/2022,,,8/11/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44784,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53021-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53029,,China Seas,,53029,SI-53029,7/29/2022,8/12/2022,,,8/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44785,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53029-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53035,,Quadrille Inc.,,53035,SI-53035,7/29/2022,8/12/2022,,,8/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44785,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53035-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53037,,Studio Four NYC,,53037,SI-53037,7/29/2022,8/12/2022,,,8/12/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44785,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53037-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53042,,Quadrille Inc.,,53042,SI-53042,8/1/2022,8/15/2022,,,8/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44788,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53042-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53045,,China Seas,,53045,SI-53045,8/1/2022,8/15/2022,,,8/15/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44788,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53045-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53050,,Quadrille Inc.,,53050,SI-53050,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44789,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53050-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53057,,Quadrille Inc.,,53057,SI-53057,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44789,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53057-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53058,,China Seas,,53058,SI-53058,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44789,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53058-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53059,,China Seas,,53059,SI-53059,8/2/2022,8/16/2022,,,8/16/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44789,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53059-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53060,,Quadrille Inc.,,53060,SI-53060,8/3/2022,8/17/2022,,,8/17/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44790,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53060-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53067,,Quadrille Inc.,,53067,SI-53067,8/4/2022,8/18/2022,,,8/18/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44791,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53067-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53068,,Quadrille Inc.,,53068,SI-53068,8/4/2022,8/18/2022,,,8/18/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44791,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53068-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53076,,China Seas,,53076,SI-53076,8/5/2022,8/19/2022,,,8/19/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44792,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53076-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53092,,China Seas,,53092,SI-53092,8/8/2022,8/22/2022,,,8/22/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44795,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53092-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53118,,Studio Four NYC,,53118,SI-53118,8/10/2022,8/24/2022,,,8/24/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44797,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53118-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53127,,China Seas,,53127,SI-53127,8/11/2022,8/25/2022,,,8/25/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44798,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53127-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53141,,China Seas,,53141,SI-53141,8/12/2022,8/26/2022,,,8/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44799,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53141-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53148,,Quadrille Inc.,,53148,SI-53148,8/12/2022,8/26/2022,,,8/26/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44799,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53148-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53154,,China Seas,,53154,SI-53154,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44802,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53154-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53160,,Quadrille Inc.,,53160,SI-53160,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44802,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53160-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53161,,Quadrille Inc.,,53161,SI-53161,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44802,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53161-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53164,,China Seas,,53164,SI-53164,8/15/2022,8/29/2022,,,8/29/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44802,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53164-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53170,,China Seas,,53170,SI-53170,8/16/2022,8/30/2022,,,8/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44803,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53170-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53175,,China Seas,,53175,SI-53175,8/16/2022,8/30/2022,,,8/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44803,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53175-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53177,,Quadrille Inc.,,53177,SI-53177,8/16/2022,8/30/2022,,,8/30/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44803,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53177-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53182,,China Seas,,53182,SI-53182,8/17/2022,8/31/2022,,,8/31/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44804,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53182-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53188,,China Seas,,53188,SI-53188,8/17/2022,8/31/2022,,,8/31/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44804,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53188-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53189,,China Seas,,53189,SI-53189,8/17/2022,8/31/2022,,,8/31/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44804,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53189-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53194,,China Seas,,53194,SI-53194,8/18/2022,9/1/2022,,,9/1/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44805,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53194-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53205,,China Seas,,53205,SI-53205,8/19/2022,9/2/2022,,,9/2/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44806,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53205-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53221,,China Seas,,53221,SI-53221,8/23/2022,9/6/2022,,,9/6/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44810,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53221-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53235,,Quadrille Inc.,,53235,SI-53235,8/24/2022,9/7/2022,,,9/7/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44811,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53235-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53237,,China Seas,,53237,SI-53237,8/25/2022,9/8/2022,,,9/8/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44812,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53237-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
53250,,China Seas,,53250,SI-53250,8/26/2022,9/9/2022,,,9/9/2022,TubesP,Fabric Shipping Tubes,,Invoiced,Approved,1,1,,,1,2.95,2.95,,,2.95,,,,,,,,,,,,,,Screen Print,,,,,,Everest,Shipping Fees,,1,Fees,44813,,,NOT Kitted,,Shipping Fees,0,0,0,0,,53250-,2.95,0,Screen Print,,DONE,WIP,Other,DONE,,,
