Vendor,Order Type,Material Shu vs Non Shu,Order Type Screen All Together,MATERIAL,Substrate Description,Current vs Old Sku,Replacement Ground,Material Group,Material Color,Material Group - Color,Product Type,Material Width,Cost Per Yard,Avg Sisal Cost Per Yard,All Grounds Cost Per Yard,Curr Vendor Cost Per Yard,FOB Cost Per Yard,On Hand Yards,BNY On Hand,Para On Hand,2025 Ground,3rd Party Price,Schumacher Price,Lead Time (in weeks),Lead Time in Months
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004701 Oatmeal,5004701 HARUKI SISAL: OATMEAL,Old,PNW5004701 Oatmeal,HARUKI SISAL,Oatmeal,HARUKI SISAL -Oatmeal,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004701 Oatmeal,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004728 Parchment,HARUKI SISAL Color: Parchment,Old,PNW5004728 Parchment,HARUKI SISAL,Parchment,HARUKI SISAL -Parchment,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004728 Parchment,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004712 Peacock,5004712 HARUKI SISAL PEACOCK,Old,PNW5004712 Peacock,HARUKI SISAL,Peacock,HARUKI SISAL -Peacock,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004712 Peacock,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5010851 Petal,5010851 HARUKI SISAL PETAL,Old,PNW5010851 Petal,HARUKI SISAL,Petal,HARUKI SISAL -Petal,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5010851 Petal,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004721 Plum,5004724 HAURKI SISAL PLUM,Old,PNW5004721 Plum,HARUKI SISAL,Plum,HARUKI SISAL -Plum,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004721 Plum,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004705 Robin's Egg,5004705 HARUKI SISAL,Old,PNW5004705 Robin's Egg,HARUKI SISAL,Robins,HARUKI SISAL -Robins,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004705 Robin's Egg,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004710 Sage,5008222 HARUKI SISAL SAGE,Old,PNW5004710 Sage,HARUKI SISAL,Sage,HARUKI SISAL -Sage,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004710 Sage,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5010850 Sand,5010850 HARUKI SISAL: SAND,Old,PNW5010850 Sand,HARUKI SISAL,Sand,HARUKI SISAL -Sand,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5010850 Sand,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5004717 Lavender,5004717 HARUKI SISAL LAVENDER,Old,PNW5004717 Seaglass,HARUKI SISAL,Seaglass,HARUKI SISAL -Seaglass,GRASS,36,4.78,5.9,4.66,4.66,,0,0,0,PNW5004717 Lavender,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004717 Seaglass,HARUKI SISAL Color: SEAGLASS,Old,PNW5004717 Seaglass,HARUKI SISAL,Seaglass,HARUKI SISAL -Seaglass,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004717 Seaglass,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004711 Sepia,5004711 - HARUKI SISAL: SEPIA,Old,PNW5004711 Sepia,HARUKI SISAL,Sepia,HARUKI SISAL -Sepia,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004711 Sepia,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004700 Silver,5004700 HARUKI SISAL: SILVER,Old,PNW5004700 Silver,HARUKI SISAL,SILVER,HARUKI SISAL -Silver,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004700 Silver,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PARBA244 Silver,BA244 SILVER,Current,PARBA244 Silver,BA244 SILVER,SILVER,BA244 SILVER-Silver,GRASS,36,7.7,5.9,7.7,4.66,,0,0,0,PNW5004700 Silver,9,7,8-10 weeks,6
TWIL WALLCOVERINGS,Screen Print,Schu,Screen Print,PAR5004713 Water Blue,5004713 HARUKI SISAL: WATER BLUE,Old,PNW5004713 Water Blue,HARUKI SISAL,Waterblue,HARUKI SISAL -Waterblue,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5004713 Water Blue,9,7,8-10 weeks,6
Universal Converters & Importers,X-Customer,Schu,Screen Print,UCISG2203 Brown,SG2203 BROWN,Old,PARSG2203 Brown,HARUKI SISAL,Brown,HARUKI SISAL -Brown,GRASS,36,7.7,7.7,7.7,7.7,,0,0,0,UCISG2203 Brown,9,7,8-10 weeks,6
F. SCHUMACHER & CO,X-Customer,Schu,Screen Print,SCH5004706 Cornflower,5004706 HARUKI SISAL: CORNFLOWER,Old,PNW5004706 Cornflower,HARUKI SISAL,Cornflower,HARUKI SISAL -Cornflower,GRASS,36,4.78,5.9,4.6,4.66,,0,0,0,PNW5004706 Cornflower,9,7,8-10 weeks,6
F. SCHUMACHER & CO,X-Customer,Schu,Screen Print,SCH5004716 Ivory,5004716 HARUKI SISAL IVORY,Old,PNW5004716 Ivory,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,4.78,5.9,4.6,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
F. SCHUMACHER & CO,X-Customer,Schu,Screen Print,SCH5008840 PAPERWEAVE (WHITE),5008840 PAPERWEAVE (WHITE),Old,PNW5008840 PAPERWEAVE (WHITE),HARUKI SISAL,Paperweave white,HARUKI SISAL -Paperweave white,GRASS,36,7.45,5.9,7.45,4.66,,0,0,0,PNW5008840 PAPERWEAVE (WHITE),9,7,8-10 weeks,6
LAMITECH,Screen Print,Schu,Screen Print,PARBM-6725 Gold,Lamitech Mylar,Current,PARBM-6725 Gold,Lamitech Mylar,Gold,Lamitech Mylar-Gold,PAPER,30,7.7,7.7,7.7,7.7,,0,0,0,"PARCPG7611 30"" Gold",2,2,4-6 weeks,1.5
Griswold,Screen Print,Schu,Screen Print,PARPolishedCotton,GRISWOLD POLISHED COTTON,Old,PARFrench Twill (White),"MSF-WHT-59/60"" (White)",White,"MSF-WHT-59/60"" (White)-White",FABRIC,60,8.75,8.75,8.75,8.75,,0,0,0,PARPolishedCotton,11.5,11.5,2-3 weeks,0.75
NEU KALISS SPZIALPAPIER,Digital,Schu,Digital,"BNYNeuKaliss 60"" 100Y",UNCOATED NON-WOVEN (WHITE),Old,"BNYNeuKaliss 60"" 315Y",Neu Kaliss,,Neu Kaliss -,PAPER,60,1.21,1.62,1.21,1.21,,0,0,0,"BNYNeuKaliss 60"" 315Y",,,,1
NEU KALISS SPZIALPAPIER,Digital,Schu,Digital,"BNYNeuKaliss 60"" 200Y",UNCOATED NON-WOVEN (WHITE),Old,"BNYNeuKaliss 60"" 315Y",Neu Kaliss,,Neu Kaliss -,PAPER,60,1.21,1.62,1.21,1.21,,0,0,0,"BNYNeuKaliss 60"" 315Y",,,,1
NEU KALISS SPZIALPAPIER,Digital,Schu,Digital,"BNYNeuKaliss 60"" 300Y",UNCOATED NON-WOVEN (WHITE),Old,"BNYNeuKaliss 60"" 315Y",Neu Kaliss,,Neu Kaliss -,PAPER,60,1.21,1.62,1.21,1.21,,0,0,0,"BNYNeuKaliss 60"" 315Y",,,,1
OMNI W.C. INC,Screen Print,Schu,Screen Print,"PARCPG7100 36"" 500Y",WHITE COATED PAPER,Current,"PARCPG7100 36"" 500Y","Omni 7100 40""","36""","Omni 7100 40""-36""",PAPER,36,1.74,1.74,1.74,1.74,,0,0,0,"PARCPG7100 36"" 500Y",2.4,2.4,2-4 weeks,1
OMNI W.C. INC,Digital,Schu,Digital,"BNYCPG7100 60"" 120Y","60"" COATED PAPER (WHITE)",Old,"BNYCPG7100 60"" 210Y","Omni 7100 60""","60""","Omni 7100 60""-60""",PAPER,60,1.83,1.83,1.83,1.83,,0,0,0,"BNYCPG7100 60"" 120Y",,,2-4 weeks,1
OMNI W.C. INC,Digital,Schu,Digital,Omni 7100,Coated Material,Old,"BNYCPG7100 60"" 210Y","Omni 7100 60""","60""","Omni 7100 60""-60""",PAPER,60,1.84,1.84,1.84,1.84,,0,0,0,"PARCPG7100 40"" 250Y",,,2-4 weeks,1
SENTEC INTERNATIONAL,Digital,Schu,Digital,BNYDesardi,COATED NON-WOVEN,Old,"BNYCPG7100 60"" 210Y","Omni 7100 60""","60""","Omni 7100 60""-60""",PAPER,60,2.75,2.75,2.75,1.84,,0,0,0,"BNYCPG7100 60"" 210Y",,,2-4 weeks,1
SENTEC INTERNATIONAL,Digital,Schu,Digital,DESARDI ECO FLEECE,COATED NON-WOVEN,Old,"BNYCPG7100 60"" 210Y","Omni 7100 60""","60""","Omni 7100 60""-60""",PAPER,60,2.75,2.75,2.75,1.84,,0,0,0,"BNYCPG7100 60"" 210Y",,,2-4 weeks,1
OMNI W.C. INC,Screen Print,Schu,Screen Print,"PARCPG7100 60"" 120Y",WHITE COATED PAPER,Old,"BNYCPG7100 60"" 210Y","Omni 7100 60""","60""","Omni 7100 60""-60""",PAPER,60,1.84,1.84,1.84,1.84,,0,0,0,"PARCPG7100 60"" 120Y",2.4,2.4,2-4 weeks,1
OMNI W.C. INC,Digital,Schu,Digital,"BNYOM61Gold 30"" 50Y","30"" PAPER BACKED MYLAR (METALLIC)",Current,"BNYOM61Gold 30"" 50Y",Omni Metallic,Gold,Omni Metallic-Gold,PAPER,30,3.92,3.92,3.92,3.92,,0,0,0,"BNYOM61Gold 30"" 50Y",,,2-4 weeks,1
LAMITECH,Screen Print,Schu,Screen Print,PARBM-6724 Silver,Lamitech Mylar,Old,"PAROM60 Silver 30"" 50Y",Omni Metallic,SILVER,Omni Metallic-Silver,PAPER,30,7.7,7.7,7.7,7.7,,0,0,0,"PARCPG7611 30"" Silver",2,2,4-6 weeks,1.5
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5002191 Aqua,ONNA 5002191 SISAL AQUA,Current,PNW5002191 Aqua,Onna Sisal,Aqua,Onna Sisal-Aqua,GRASS,36,4.78,5.9,4.6,4.66,,0,0,0,PNW5002191 Aqua,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5002196 Beige,ONNA SISAL 5002196 BEIGE,Current,PNW5002196 Beige,Onna Sisal,Beige,Onna Sisal-Beige,GRASS,36,4.78,5.9,4.66,4.66,,0,0,0,ONNA SISAL 5002196 BEIGE,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5002195 Black,ONNA SISAL 5002195 BLACK,Current,PNW5002195 Black,Onna Sisal,Black,Onna Sisal-Black,GRASS,36,4.78,5.9,4.66,4.66,,0,0,0,ONNA SISAL 5002195 BLACK,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5002190 Paprika,ONNA SISAL 5002190 PAPRIKA,Current,PNW5002190 Paprika,Onna Sisal,Paprika,Onna Sisal-Paprika,GRASS,36,4.78,5.9,4.66,4.66,,0,0,0,ONNA SISAL 5002190 PAPRIKA,9,7,8-10 weeks,6
"P+W International Co., Ltd.",Screen Print,Schu,Screen Print,PNW5002193 Purple,ONNA SISAL 5002193 PURPLE,Current,PNW5002193 Purple,Onna Sisal,Purple,Onna Sisal-Purple,GRASS,36,4.78,5.9,4.66,4.66,,0,0,0,ONNA SISAL 5002193 PURPLE,9,7,8-10 weeks,6
LIBECO,Screen Print,Schu,Screen Print,PARP073Flax,P073 FLAX-0024 PFP 137,Current,PARP073Flax,P073 Fabric,Flax,P073 Fabric-Flax,FABRIC,60,18.46,18.46,18.46,18.46,,0,0,0,PARP073Flax,24,23.998,4-6 weeks,1.5
LIBECO,Screen Print,Schu,Screen Print,PARP073 Oyster,P073 OYSTER-0021 PFP 137,Current,PARP073 Oyster,P073 Fabric,Oyster,P073 Fabric-Oyster,FABRIC,60,18.89,18.89,18.89,18.89,,0,0,0,PARLeon Bleached,17,17,1-2 weeks,0.5
LIBECO,Screen Print,Schu,Screen Print,PARP191Oyster,P191 Oyster-0021 PFP 140 R05,Current,PARP191Oyster,P191,Oyster,P191-Oyster,FABRIC,60,25.26,25.26,25.26,25.26,,0,0,0,PARP191Oyster,32,32,4-6 weeks,1.5
LIBECO,Screen Print,Schu,Screen Print,PARP392OffWhite,P392 Off White 0207 Classic 140 R05,Current,PARP392OffWhite,P392 Fabric,Off White,P392 Fabric-Off White,FABRIC,60,14.57,14.57,14.57,14.57,,0,0,0,PARP392OffWhite,19,19,4-6 weeks,1.5
LIBECO,Screen Print,Schu,Screen Print,PARP470 oyster,P470 oyster-0021 Airo 140 R05,Current,PARP470 oyster,P470,Oyster,P470-Oyster,FABRIC,60,26.41,26.41,26.41,26.41,,0,0,0,PARP470 oyster,34,34,4-6 weeks,1.5
LIBECO,Screen Print,Schu,Screen Print,PARP744Flax,P744 Flax-0024 PFP 150 R05,Current,PARP744Flax,P744,Flax,P744-Flax,FABRIC,60,16.54,16.54,16.54,16.54,,0,0,0,PARP744Flax,21.5,21.502,4-6 weeks,1.5
LIBECO,Screen Print,Schu,Screen Print,PARP139 Oyster,P139 Oyster 142cm,Old,PARComo Bleached,PARComo Bleached,Bleached,PARComo Bleached-Bleached,FABRIC,60,17.29,17.29,17.29,8.95,,0,0,0,PARComo Bleached,11.5,11.5,1-2 weeks,0.5
LIBECO,Screen Print,Schu,Screen Print,PAR376W,100% Linen,Old,PARComo Bleached,PARComo Bleached,Bleached,PARComo Bleached-Bleached,FABRIC,60,16.45,16.45,16.45,8.95,,0,0,0,PARComo Bleached,,,,0.5
LIBECO,Screen Print,Schu,Screen Print,PARP139 Natural,P139 Natural 142cm,Old,PARComo Semi-Natural,PARComo Semi-Natural,Semi-Natural,PARComo Semi-Natural-Semi-Natural,FABRIC,60,17.94,17.94,17.94,8.95,,0,0,0,PARComo Bleached,11.5,11.5,1-2 weeks,0.5
ULSTER WEAVERS,Screen Print,Schu,Screen Print,PARTempleOatmeal,Temple Oatmeal,Old,PARComo Semi-Natural,PARComo Semi-Natural,Semi-Natural,PARComo Semi-Natural-Semi-Natural,FABRIC,60,16.95,16.95,16.95,11.25,,0,0,0,PARComo Unbleached,11.5,11.5,1-2 weeks,0.5
LIBECO,Screen Print,Schu,Screen Print,PARA435Oyster,A435 oyster PFP,Old,PARMadden Oyster PFP,PARMadden Oyster PFP,Oyster,PARMadden Oyster PFP-Oyster,FABRIC,60,12.42,10.37,12.42,8.6,,0,0,0,PARMadden Oyster PFP,16,16,4-6 weeks,3
ULSTER WEAVERS,Screen Print,Schu,Screen Print,PARMalone Oyster,UW MALONEOYSPFP,Old,PARMadden Oyster PFP,PARMadden Oyster PFP,Oyster,PARMadden Oyster PFP-Oyster,FABRIC,60,12.25,10.37,12.25,8.6,,0,0,0,PARMadden Oyster PFP,16,16,4-6 weeks,3
LIBECO,Screen Print,Schu,Screen Print,MSK336Oyster,oyster PFP,Old,PAROrbit Oyster,PAROrbit Oyster,Oyster,PAROrbit Oyster-Oyster,FABRIC,60,21.76,21.76,21.76,16.74,,0,0,0,PAROrbit Oyster,,,,
LIBECO,Screen Print,Schu,Screen Print,PARP336Oyster,oyster PFP,Old,PAROrbit Oyster,PAROrbit Oyster,Oyster,PAROrbit Oyster-Oyster,FABRIC,60,21.76,21.76,21.76,16.74,,0,0,0,PAROrbit Oyster,28,28,4-6 weeks,1.5
YORK WALLCOVERING,Digital,Schu,Digital,"BNYPD526 60"" 200Y",BREWSTER PEEL & STICK,Old,"BNYDG2061 60"" 250Y",Peel & Stick,White,Peel & Stick-White,PAPER,60,4.89,4.89,4.89,4.41,,0,0,0,"BNYDG2061 60"" 250Y",,,,2
Dolly Fabrics,Screen Print,Schu,Screen Print,PARSilk Taffetta,Dolly Silk Taffetta,Current,PARSilk Taffetta,Silk Taffetta,Taffetta,Silk Taffetta-Taffetta,FABRIC,60,40,40,40,40,,0,0,0,PARSilk Taffetta,52,52,4-6 weeks,1.5
OMNI W.C. INC,Screen Print,Schu,Screen Print,"PARCPG7611 30"" Silver",SILVER PAPER,Old,"PARCPG7600 30"" 500Y",SILVER PAPER,,SILVER PAPER-,PAPER,30,1.51,1.51,1.51,1.51,,0,0,0,"PARCPG7611 30"" Silver",2,2,4-6 weeks,1.5
SUMEC,Digital,Schu,Digital,BNYS5050-LC,50/50 Cotton-Linen Fabric,Current,BNYS5050-LC,Sumec Cotton Linen,,Sumec Cotton Linen-,PAPER,60,6.3,6.3,6.3,6.3,,0,0,0,BNYS5050-LC,,,,
SUMEC,Digital,Schu,Digital,BNYS1025-L,100% Linen Fabric,Current,BNYS1025-L,Sumec Linen,,Sumec Linen-,FABRIC,60,8.42,8.42,8.42,8.42,,0,0,0,BNYS1025-L,,,,
WALLQUEST,Digital,Schu,Digital,"BNYDGC57-V2NW-BW 57"" 100Y",T2 SAND EMBOSSED (NON-WOVEN BACKED/BRIGHT WHITE),Current,"BNYDGC57-V2NW-BW 57"" 100Y",Type II Sand Embossed,Bright White,Type II Sand Embossed-Bright White,PAPER,57,5.79,5.79,5.79,5.79,,0,0,0,"BNYDGC57-V2NW-BW 57"" 100Y",,,,1
ULSTER WEAVERS,Screen Print,Schu,Screen Print,PARKeel Oyster,Ulster Keel (Oyster),Current,PARKeel Oyster,Ulster Keel,Oyster,Ulster Keel-Oyster,FABRIC,60,20,23.35,20,20,,0,0,0,PARP336Oyster,28,28,4-6 weeks,1.5
Quadrille Inc.,Screen Print,Schu,Screen Print,"QUAOM01 30"" 250Y",WHITE MATTE VINYL,Old,"PAROM01 30"" 250Y",WHITE MATTE VINYL,,WHITE MATTE VINYL-,PAPER,30,1.62,1.62,1.62,1.62,,0,0,0,"PAROM01 30"" 250Y",2.2,2.2,4-6 weeks,1.5
BREWSTER HOME FASIONS,Digital,Non Schu,Digital,HOSBrewster White Matte,[VO203W Brewster White,Current,HOSBrewster White Matte,Brewster White,White,Brewster White-White,PAPER,54,6,0,0,0,,0,0,0,HOSBrewster White Matte,,,,
3form,Screen Print,Non Schu,Screen Print,3FMWhite Sheer,White Sheer (BBA 0-50-603),Current,3FMWhite Sheer,3FMWhite Sheer,,3FMWhite Sheer-,FABRIC,60,0,0,12,,,0,0,0,3FMWhite Sheer,,,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUAA308,A308 oyster-0021 PFP 142 R05,Current,QUAA308,A308 Fabric,Oyster,A308 Fabric-Oyster,FABRIC,60,0,0,15.73,15.73,,0,0,0,PARA308 Oyster,20,20,4-6 weeks,1.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUAA435Oyster,A435 oyster PFP,Current,QUAA435Oyster,A435 oyster PFP,Oyster,A435 oyster PFP-Oyster,FABRIC,60,0,0,0,12.42,,0,0,0,QUAA435Oyster,16,16,4-6 weeks,3
ULTRAFLEX,X-Customer,Non Schu,Screen Print,"HOSBaliHai 54"" 100Y",Bali Hai,Current,"HOSBaliHai 54"" 100Y",BaliHai Vinyl,White,BaliHai Vinyl-White,PAPER,54,0,0,2,0,,0,0,0,"HOSBaliHai 54"" 100Y",,,,
HOSPITALITY,X-Customer,Non Schu,Screen Print,"HOSBrewster-Osna 57"" 100Y",OSNABURG BACKED VINYL (WHITE),Current,"HOSBrewster-Osna 57"" 100Y",Brewster Osnaburg,White,Brewster Osnaburg -White,PAPER,57,0,0,4.25,0,,0,0,0,"HOSBrewster-Osna 57"" 100Y",0,0,,
HOSPITALITY,X-Customer,Non Schu,Screen Print,"HOSBrewster-Stippled 57"" 100Y",STIPPLED VINYL (WHITE),Current,"HOSBrewster-Stippled 57"" 100Y",Brewster Stippled,White,Brewster Stippled-White,PAPER,57,0,0,4.25,0,,0,0,0,"HOSBrewster-Stippled 57"" 100Y",0,0,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUACotton Sateen,Cotton Sateen,Current,QUACotton Sateen,Cotton Sateen,Sateen,Cotton Sateen-Sateen,FABRIC,60,0,0,9,,,0,0,0,PARCotton Sateen,12,12,,
Meg Braff Designs,X-Customer,Non Schu,Screen Print,MBD4522T Capri,MGC4522T - CAPRI,Current,MBD4522T Capri,HARUKI SISAL,Capri,HARUKI SISAL -Capri,GRASS,36,0,0,4.6,4.66,,0,0,0,PNW5004706 Cornflower,9,7,8-10 weeks,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASG2215 Buttercream,SISAL BUTTERCREAM,Current,QUASG2215 Buttercream,HARUKI SISAL,Ivory,HARUKI SISAL -Ivory,GRASS,36,0,0,4.6,4.78,,0,0,0,PNW5004716 Ivory,9,7,8-10 weeks,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASG2207RSP (LIGHT BROWN),SG2207RSP (LIGHT BROWN),Current,QUASG2207RSP (LIGHT BROWN),HARUKI SISAL,Mocha,HARUKI SISAL -Mocha,GRASS,36,0,0,4.6,4.66,,0,0,0,PNW5004703 Mocha,9,7,8-10 weeks,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUABA03RSP Oatmeal,Regular Weave Sisal (Oatmeal),Current,QUABA03RSP Oatmeal,HARUKI SISAL,Oatmeal,HARUKI SISAL -Oatmeal,GRASS,36,0,0,4.6,4.66,,0,0,0,PNW5004701 Oatmeal,9,7,8-10 weeks,6
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUABA244 Silver,BA244 SILVER,Current,QUABA244 Silver,HARUKI SISAL,SILVER,HARUKI SISAL -Silver,GRASS,36,0,0,4.6,4.66,,0,0,0,PNW5004700 Silver,9,7,8-10 weeks,6
WALLQUEST,X-Customer,Non Schu,Screen Print,Hospitality Vinyl Sisal,Hospitality Vinyl Sisal,Current,Hospitality Vinyl Sisal,Hospitality Vinyl Sisal,,Hospitality Vinyl Sisal-,PAPER,54,0,0,5,0,,0,0,0,Hospitality Vinyl Sisal,0,0,,
HOSPITALITY,X-Customer,Non Schu,Screen Print,HOSProtex PVC-Free,vinyl,Current,HOSProtex PVC-Free,HOSProtex PVC-Free,Free,HOSProtex PVC-Free-Free,PAPER,60,0,0,4,0,,0,0,0,HOSProtex PVC-Free,0,0,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUAP392OffWhite,P392 Off White 0207 Classic 140 R0S,Current,QUAP392OffWhite,P392 Fabric,Off White,P392 Fabric-Off White,FABRIC,60,0,0,14.57,14.57,,0,0,0,PARP392OffWhite,19,19,4-6 weeks,1.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUA336Oyster,oyster PFP,Current,QUA336Oyster,QUA336Oyster,Oyster,QUA336Oyster-Oyster,FABRIC,60,0,0,21.76,21.76,,0,0,0,QUA336Oyster,,,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUA376W,100% Linen,Current,QUA376W,QUA376W,W,QUA376W-W,FABRIC,60,0,0,8,16.45,,0,0,0,QUA376W,11.5,11.5,1-2 weeks,0.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUATempleOatmeal,Temple Oatmeal,Current,QUATempleOatmeal,QUATemple,Oatmeal,QUATemple-Oatmeal,FABRIC,60,0,0,1,3,,0,0,0,PARComo Unbleached,11.5,11.5,1-2 weeks,0.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUATempleOyster,Temple Oyster,Current,QUATempleOyster,QUATemple,Oyster,QUATemple-Oyster,FABRIC,60,0,0,1,3,,0,0,0,PARComo Bleached,11.5,11.5,1-2 weeks,0.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASILK MATKA,Dolly Silk Matka,Current,QUASILK MATKA,Silk Matka,MATKA,Silk Matka -MATKA,FABRIC,60,0,0,39,,,0,0,0,QUASILK MATKA,50.7,50.7,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUASilk Taffetta,Dolly Silk Taffetta,Current,QUASilk Taffetta,Silk Taffetta,Taffetta,Silk Taffetta-Taffetta,FABRIC,60,0,0,40,40,,0,0,0,PARSilk Taffetta,52,52,4-6 weeks,1.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUATAJ Ecru,TAJ Ecru,Current,QUATAJ Ecru,Taj Fabric,Ecru,Taj Fabric -Ecru,FABRIC,60,0,0,9,,,0,0,0,PARComo Unbleached,11.5,11.5,1-2 weeks,0.5
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUATAJ Ivory,TAJ IVORY,Current,QUATAJ Ivory,Taj Fabric,Ivory,Taj Fabric -Ivory,FABRIC,60,0,0,9,,,0,0,0,PARComo Bleached,11.5,11.5,1-2 weeks,0.5
Carleton V Ltd.,X-Customer,Non Schu,Screen Print,CRVSC1916T,TWIL SC1916T,Current,CRVSC1916T,TWIL SC1916T,,TWIL SC1916T-,GRASS,36,0,0,7.45,,,0,0,0,CRVSC1916T,9,7,,
HOSPITALITY,X-Customer,Non Schu,Screen Print,"HOSDGC57-V2NW-OW 57"" 100Y",T2 SAND EMBOSSED (NON-WOVEN BACKED/OFF-WHITE),Current,"HOSDGC57-V2NW-OW 57"" 100Y",Type II Sand Embossed,Bright White,Type II Sand Embossed-Bright White,PAPER,57,0,0,5.8,0,,0,0,0,"HOSDGC57-V2NW-OW 57"" 100Y",,,,1
HOSPITALITY,X-Customer,Non Schu,Screen Print,"HOSUfmMatte 54"" 100Y",Ultraflex Matte Vinyl,Current,"HOSUfmMatte 54"" 100Y",Ultraflex Matte Vinyl,,Ultraflex Matte Vinyl-,PAPER,54,0,0,5,0,,0,0,0,"HOSUfmMatte 54"" 100Y",0,0,,
Quadrille Inc.,X-Customer,Non Schu,Screen Print,QUAWL410 Rust,WL410 JUTE RUST,Current,QUAWL410 Rust,WL410 JUTE,Rust,WL410 JUTE-Rust,GRASS,36,0,0,7.7,7.7,,0,0,0,QUAWL410 Rust,9,7,,
Mally Skok Design,X-Customer,Schu,Screen Print,MSK377 BLEACHED,377 BLEACHED,Old,PAR377 BLEACHED,377,Bleached,377-Bleached,FABRIC,60,0,0,12,12,,0,0,0,PAR377 BLEACHED,,,,
Mally Skok Design,X-Customer,Schu,Screen Print,MSK377 NATURAL,377 NATURAL,Old,PAR377 NATURAL,377,Natural,377-Natural,FABRIC,60,0,0,12,12,,0,0,0,PAR377 NATURAL,,,,
Tillett Textiles,X-Customer,Schu,Screen Print,TLT377 NATURAL,377 NATURAL,Old,PAR377 NATURAL,377,Natural,377-Natural,FABRIC,60,0,0,9,12,,0,0,0,PAR377 NATURAL,,,,
Kravet,X-Customer,Schu,Screen Print,KRVA308,A308 oyster-0021 PFP 142 R05,Old,PARA308 Oyster,A308 Fabric,Oyster,A308 Fabric-Oyster,FABRIC,60,0,0,15.73,15.73,,0,0,0,PARA308 Oyster,20,20,4-6 weeks,1.5
Meg Braff Designs,X-Customer,Schu,Screen Print,MBDSILK MATKA,Dolly Silk Matka,Old,PARSILK MATKA,Dolly Silk Matka,White,Dolly Silk Matka-White,FABRIC,60,0,0,30,,,0,0,0,MBDSILK MATKA,,,,1.5
Test Vendor,X-Customer,Schu,Screen Print,Peter Fasano Ground,PF Fabric Ground,Current,Peter Fasano Ground,FASANO,,FASANO-,FABRIC,60,0,0,0,0,,0,0,0,Peter Fasano Ground,0,0,,
