ITEM_SKU,LINE_DESCRIPTION,COLOR,PRODUCT_TYPE,FINISHED_WIDTH,FINISHED_HEIGHT,PRINTED_WIDTH,PRINTED_HEIGHT,PRODUCT_SIZE,PANEL_COUNT,PRODUCT_NAME,MATERIAL,UOM,HISTORICAL_YIELD,MATERIAL_COST,UNIT_PRICE,QTY,PRODUCT_DESCRIPTION,STATUS,NUMBER_UP,CUT_OPTION,SPECIAL_DETAILS,FORMAT,PATTERN_WIDTH,PATTERN_HEIGHT,BOLT_SIZE,ORDER_TYPE,NUMBER_OF_COLORS,STORAGE_TYPE,Source
MS5011711,Toile De La Prairie Memos,Blue,Memo,,,10,17,,,Toile De La Prairie Memos - MS5011711 (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013810,Fabienne Memos,Sky,Memo,,,10,17,,,Fabienne Memos - MS5013810 (Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011370,Palladio Trellis Memos,Sky,Memo,,,10,17,,,Palladio Trellis Memos - MS5011370 (Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011371,Palladio Trellis Memos,Neutral,Memo,,,10,17,,,Palladio Trellis Memos - MS5011371 (Neutral),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5016022,Painted Sky Memos,Air,Memo,,,10,17,,,Painted Sky Memos - MS5016022 (Air),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5016170,Joana Avillez's Street Scenes Memos,MulticolorOnWhite,Memo,,,10,17,,,Joana Avillez's Street Scenes Memos - MS5016170 (MulticolorOnWhite),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5016171,Joana Avillez's Street Scenes Memos,BlackWhite,Memo,,,10,17,,,Joana Avillez's Street Scenes Memos - MS5016171 (BlackWhite),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5016172,Joana Avillez's Street Scenes Memos,MulticolorOnSkyBlue,Memo,,,10,17,,,Joana Avillez's Street Scenes Memos - MS5016172 (MulticolorOnSkyBlue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013662,White Lotus Memos,DeepYellow,Memo,,,10,17,,,White Lotus Memos - MS5013662 (DeepYellow),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5014870,Ephemera Memos,Cornflower,Memo,,,10,17,,,Ephemera Memos - MS5014870 (Cornflower),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5015230,Katsura Stripe II - Memos,Chambray,Memo,,,10,17,,,Katsura Stripe II - Memos - MS5015230 (Chambray),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5015600,Salud Memos,GrottoBlue,Memo,,,10,17,,,Salud Memos - MS5015600 (GrottoBlue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5015601,Salud Memos,Curacao,Memo,,,10,17,,,Salud Memos - MS5015601 (Curacao),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5015602,Salud Memos,Rosemary,Memo,,,10,17,,,Salud Memos - MS5015602 (Rosemary),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5015603,Salud Memos,Aperitif,Memo,,,10,17,,,Salud Memos - MS5015603 (Aperitif),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013881,Villa Palm Panel Set Memos,White&Ivory,Memo,,,10,17,,,Villa Palm Panel Set Memos - MS5013881 (White&Ivory),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013882,Villa Palm Panel Set Memos,Grey,Memo,,,10,17,,,Villa Palm Panel Set Memos - MS5013882 (Grey),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5014162,Coromandel Panel Memos,Midnight Green,Memo,,,10,17,,,Coromandel Panel Memos - MS5014162 (Midnight Green),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5014210,Taboo Eng. Memos,WarmBeige,Memo,,,10,17,,,Taboo Eng. Memos - MS5014210 (WarmBeige),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5009492,Sepiessa Memos,Neutral,Memo,,,10,17,,,Sepiessa Memos - MS5009492 (Neutral),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5009493,Sepiessa Memos,Yellow,Memo,,,10,17,,,Sepiessa Memos - MS5009493 (Yellow),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5009494,Sepiessa Memos,Blue,Memo,,,10,17,,,Sepiessa Memos - MS5009494 (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5010651,Del Tesoro Memos,Pink&Aqua,Memo,,,10,17,,,Del Tesoro Memos - MS5010651 (Pink&Aqua),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5010652,Del Tesoro Memos,Purple&Coral,Memo,,,10,17,,,Del Tesoro Memos - MS5010652 (Purple&Coral),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011492,Les Scenes Contemporaines Memos,Mineral,Memo,,,10,17,,,Les Scenes Contemporaines Memos - MS5011492 (Mineral),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011610,Sandoway Vine Memos,Linen,Memo,,,10,17,,,Sandoway Vine Memos - MS5011610 (Linen),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011751,Villandry Damask Memos,Neutral,Memo,,,10,17,,,Villandry Damask Memos - MS5011751 (Neutral),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011752,Villandry Damask Memos,Black,Memo,,,10,17,,,Villandry Damask Memos - MS5011752 (Black),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011822,Tiasquam Memos,Charcoal,Memo,,,10,17,,,Tiasquam Memos - MS5011822 (Charcoal),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011980,Beluze Memos,Mineral,Memo,,,10,17,,,Beluze Memos - MS5011980 (Mineral),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012011,Josephine Memos,Ochre,Memo,,,10,17,,,Josephine Memos - MS5012011 (Ochre),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012031,Loudon Rose Memos,Blush,Memo,,,10,17,,,Loudon Rose Memos - MS5012031 (Blush),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012160,Circuit Memos,Grey,Memo,,,10,17,,,Circuit Memos - MS5012160 (Grey),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012730,Woburn Meadow Memos,Ice,Memo,,,10,17,,,Woburn Meadow Memos  - MS5012730 (Ice),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012870,Anatolia Memos,Blue&Red,Memo,,,10,17,,,Anatolia Memos - MS5012870 (Blue&Red),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5007128MS,Chinois Palais Eng. Memos,Sky,Memo,,,10,17,,,Chinois Palais Eng. Memos - ENG5007128MS (Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5007744MS,Brighton Pavilion Eng. Memos,Blue,Memo,,,10,17,,,Brighton Pavilion Eng. Memos - ENG5007744MS (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5007745,Brighton Pavilion Eng. Memos,Green,Memo,,,10,17,,,Brighton Pavilion Eng. Memos - MS5007745 (Green),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5010680MS,Floreana Eng. Memos,Berry,Memo,,,10,17,,,Floreana Eng. Memos - ENG5010680MS (Berry),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5010681MS,Floreana Eng. Memos,Blue,Memo,,,10,17,,,Floreana Eng. Memos - ENG5010681MS (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011090MS,The Golden Age Eng. Memos,CyanMulti,Memo,,,10,17,,,The Golden Age Eng. Memos - ENG5011090MS (CyanMulti),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011101MS,Steps Eng. Memos,Rose&Camel,Memo,,,10,17,,,Steps Eng. Memos - ENG5011101MS (Rose&Camel),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011102MS,Steps Eng. Memos,Argil&Stone,Memo,,,10,17,,,Steps Eng. Memos - ENG5011102MS (Argil&Stone),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012880,Constantine Memos,Natural&Ocher,Memo,,,10,17,,,Constantine Memos - MS5012880 (Natural&Ocher),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012881,Constantine Memos,Jasper,Memo,,,10,17,,,Constantine Memos - MS5012881 (Jasper),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012882,Constantine Memos,Red&Blue,Memo,,,10,17,,,Constantine Memos - MS5012882 (Red&Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012910,Turnip Memos,Mint,Memo,,,10,17,,,Turnip Memos - MS5012910 (Mint),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5012911,Turnip Memos,Carnation,Memo,,,10,17,,,Turnip Memos - MS5012911 (Carnation),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013180,Ashford Memos,Rose&Sky,Memo,,,10,17,,,Ashford Memos - MS5013180 (Rose&Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013181,Ashford Memos,Cornflower&Lilac,Memo,,,10,17,,,Ashford Memos - MS5013181 (Cornflower&Lilac),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013182,Ashford Memos,Ochre&Sky,Memo,,,10,17,,,Ashford Memos - MS5013182 (Ochre&Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013190,Aveline Memos,Seaglass,Memo,,,10,17,,,Aveline Memos - MS5013190 (Seaglass),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013230,Myers Fern Memos,Lagoon,Memo,,,10,17,,,Myers Fern Memos - MS5013230 (Lagoon),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013231,Myers Fern Memos,Tropical,Memo,,,10,17,,,Myers Fern Memos - MS5013231 (Tropical),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013232,Myers Fern Memos,Document,Memo,,,10,17,,,Myers Fern Memos - MS5013232 (Document),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5014191MS,Reptilia Eng. Memos,WarmBlue,Memo,,,10,17,,,Reptilia Eng. Memos - ENG5014191MS (WarmBlue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5014211MS,Taboo Eng. Memos,Sky,Memo,,,10,17,,,Taboo Eng. Memos - ENG5014211MS (Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5014260MS,Gambit Memos,Teal&EarthyBrown,Memo,,,10,17,,,Gambit Memos - ENG5014260MS (Teal&EarthyBrown),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5015210,Kerala Paisley II - Memos,Leaf,Memo,,,10,17,,,Kerala Paisley II - Memos - MS5015210 (Leaf),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013280,Sea Garden Memos,Porcelain,Memo,,,10,17,,,Sea Garden Memos - MS5013280 (Porcelain),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013281,Sea Garden Memos,Charcoal,Memo,,,10,17,,,Sea Garden Memos - MS5013281 (Charcoal),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013491,Heraldic Memos,OxfordBlue,Memo,,,10,17,,,Heraldic Memos - MS5013491 (OxfordBlue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013493,Heraldic Memos,Brown,Memo,,,10,17,,,Heraldic Memos - MS5013493 (Brown),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013520,Valetta Memos,Sky&Pink,Memo,,,10,17,,,Valetta Memos - MS5013520 (Sky&Pink),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013521,Valetta Memos,Moonstone,Memo,,,10,17,,,Valetta Memos - MS5013521 (Moonstone),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013541,Fairie Garden Memos,Yellow&Ivory,Memo,,,10,17,,,Fairie Garden Memos - MS5013541 (Yellow&Ivory),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013550,Daisy Chain Memos,LightMulti,Memo,,,10,17,,,Daisy Chain Memos - MS5013550 (LightMulti),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013551,Daisy Chain Memos,Green&Pink,Memo,,,10,17,,,Daisy Chain Memos - MS5013551 (Green&Pink),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013552,Daisy Chain Memos,Green&Blue,Memo,,,10,17,,,Daisy Chain Memos - MS5013552 (Green&Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013651,Hyperion Memos,OffBlack,Memo,,,10,17,,,Hyperion Memos - MS5013651 (OffBlack),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013680,Bloomsbury Memos,LightPink,Memo,,,10,17,,,Bloomsbury Memos - MS5013680 (LightPink),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013681,Bloomsbury Memos,WarmWhite,Memo,,,10,17,,,Bloomsbury Memos - MS5013681 (WarmWhite),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013682,Bloomsbury Memos,Slate,Memo,,,10,17,,,Bloomsbury Memos - MS5013682 (Slate),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013683,Bloomsbury Memos,DeepNavy,Memo,,,10,17,,,Bloomsbury Memos - MS5013683 (DeepNavy),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013684,Bloomsbury Memos,coolgrey,Memo,,,10,17,,,Bloomsbury Memos - MS5013684 (coolgrey),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5013685,Bloomsbury Memos,Carbon,Memo,,,10,17,,,Bloomsbury Memos - MS5013685 (CARBON),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011761,Dedra Damask Memos,Yellow&Stone,Memo,,,10,17,,,Dedra Damask Memos - MS5011761 (Yellow&Stone),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5011762,Dedra Damask Memos,Sand&Grey,Memo,,,10,17,,,Dedra Damask Memos - MS5011762 (Sand&Grey),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011592MS,Magic Mountain Dragon Eng. Memos,Yellow,Memo,,,10,17,,,Magic Mountain Dragon Eng. Memos - ENG5011592MS (Yellow),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011711MS,Toile De La Prairie Memos,Blue,Memo,,,10,17,,,Toile De La Prairie Memos - ENG5011711MS (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011750MS,Villandry Damask Eng. Memos,Blue,Memo,,,10,17,,,Villandry Damask Eng. Memos - ENG5011750MS (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011820MS,Tiasquam Eng. Memos,Sky,Memo,,,10,17,,,Tiasquam Eng. Memos  - ENG5011820MS (Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011821MS,Tiasquam Eng. Memos,Blush,Memo,,,10,17,,,Tiasquam Eng. Memos  - ENG5011821MS (Blush),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5011822MS,Tiasquam Eng. Memos,Charcoal,Memo,,,10,17,,,Tiasquam Eng. Memos  - ENG5011822MS (Charcoal),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5012290MS,Orla Eng. Memos,Magenta,Memo,,,10,17,,,Orla Eng. Memos  - ENG5012290MS (Magenta),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5012291MS,Orla Eng. Memos,Blue,Memo,,,10,17,,,Orla Eng. Memos  - ENG5012291MS (Blue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013590MS,Fantasia Eng. Memos,FormosaIvory,Memo,,,10,17,,,Fantasia Eng. Memos - ENG5013590MS (FormosaIvory),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013591MS,Fantasia Eng. Memos,HyacinthBlue,Memo,,,10,17,,,Fantasia Eng. Memos - ENG5013591MS (HyacinthBlue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013592MS,Fantasia Eng. Memos,PeonyPink,Memo,,,10,17,,,Fantasia Eng. Memos - ENG5013592MS (PeonyPink),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013690MS,New Beat Eng. Memos,Blue&Green,Memo,,,10,17,,,New Beat Eng. Memos - ENG5013690MS (Blue&Green),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013691MS,New Beat Eng. Memos,DarkBlue,Memo,,,10,17,,,New Beat Eng. Memos - ENG5013691MS (DarkBlue),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013692MS,New Beat Eng. Memos,LightPeach,Memo,,,10,17,,,New Beat Eng. Memos - ENG5013692MS (LightPeach),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013693MS,New Beat Eng. Memos,LightBeige,Memo,,,10,17,,,New Beat Eng. Memos - ENG5013693MS (LightBeige),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013694MS,New Beat Eng. Memos,Air,Memo,,,10,17,,,New Beat Eng. Memos - ENG5013694MS (Air),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013695MS,New Beat Eng. Memos,Carbon,Memo,,,10,17,,,New Beat Eng. Memos - ENG5013695MS (Carbon),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
ENG5013810MS,Fabienne Memos,Sky,Memo,,,10,17,,,Fabienne Memos - ENG5013810MS (Sky),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5014491,Grotto Treillage Memos,Grisaille,Memo,,,10,17,,,Grotto Treillage Memos - MS5014491 (Grisaille),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5016060,Woodland Feathers Memos,Pebble,Memo,,,10,17,,,Woodland Feathers Memos - MS5016060 (Pebble),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
MS5016061,Woodland Feathers Memos,Autumn,Memo,,,10,17,,,Woodland Feathers Memos - MS5016061 (Autumn),"BNYNeuKaliss 60"" 315Y",EA,,1.74,1.3,1,,A,5,Pre-Trim,,Single Sided,10,17,,Digital,,"60"" Roll",LIFT
