ORDER_NUMBER,LINE_NUMBER,CUSTOMER_NAME,CUSTOMER_TYPE,PO_NUMBER,INVOICE_NUMBER,ORDER_CREATED_DATE,PRINTED_DATE,ESTIMATED_SHIP_DATE,ACTUAL_SHIP_DATE,INVOICE_DATE,ITEM_SKU,LINE_DESCRIPTION,MATERIAL,ORDER_STATUS,INVOICE_STATUS,QTY_ORDERED,QTY_PRINTED,QTY_TO_DELIVER,QTY_DELIVERED,QTY_INVOICED,ACT_UNIT_PRICE,ORDERED_SALES,PRODUCED_SALES,PRODUCED_COST,INVOICED_REVENUE,UOM,TOTAL_YARDS,YARDS_INVOICED,INK_USAGE,INK_TOTAL_COST,SHIPPING_TOTAL,TAX_TOTAL,AMOUNT_PAID,PAYMENT_STATUS,FLAGS,FLAGS_TEXT,PATTERN_WIDTH,PATTERN_HEIGHT,ORDER_TYPE,PRINTED_WIDTH,PRINTED_HEIGHT,CORRECT_AMOUNT_PRINTED,Source Data,STORAGE_TYPE,CUT_OPTION,Product Type,Type Yards vs Fees,Memo Yield,Yield,Material if Blank,Schu Grounds,Schu Ground Yards,Category Customer MTO,Single Kit Order Number,All Kit Order Number,Kitted Vs NOT Kitted,Single Ground Price,Kit Ground Price,Price NO Kitting,Kit Ordered Income,Qty Wasted,WIP,New Goods,Single Held to Invoice,Holding to Invoice,Number of Colors,Yards Written Rounded,Ground Direct No Print,Division,Order-Line,New Goods Flag,Machine Name,Single Yard Order Status,Yard Order Status
F0009696,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2023146,INV12031,7/16/2025,1/14/2026,8/26/2025,1/23/2026,1/23/2026,5018321,Sahane,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,200,200,0,200,200,10,2000,2000,0,2000,YD,200,200,,,0,,,,,,54,27.56,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,0,DONE,New Goods,DONE,DONE,,200,0,Digital,F0009696-1,,Glow,Invoiced,Invoiced
F0010031,1,F. SCHUMACHER & CO - HUB,Hub,PO2023931,INV11325,7/28/2025,12/3/2025,9/5/2025,12/12/2025,12/12/2025,5012232,Meadow Rock,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,600,640,0,540,540,5,3000,3200,0,2700,YD,270,270,,,0,,,,,,14,18,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,100,DONE,Other,DONE,DONE,,300,0,Digital,F0010031-1,,Glow,Invoiced,Invoiced
F0011167,1,F. SCHUMACHER & CO - HUB,Hub,PO2027603,INV10653,9/23/2025,11/5/2025,11/18/2025,11/7/2025,11/7/2025,5014451,Poppy Stripes,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,300,400,0,410,410,10,3000,4000,0,4100,YD,410,410,,,0,,,,,,54,59,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,0,DONE,Other,DONE,DONE,,300,0,Digital,F0011167-1,,Trish,Invoiced,Invoiced
F0012924,1,F. SCHUMACHER & CO - MTO,Hub,PO2033743,INV11450,12/10/2025,12/12/2025,12/17/2025,12/18/2025,12/18/2025,5014940,Star Anise,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,70,71,0,70,70,5,350,355,0,350,YD,35.5,35,,,0,,,,,,2,1.75,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,1,DONE,Other,DONE,DONE,,35,0,Digital,F0012924-1,,EMBER,Invoiced,Invoiced
F0012357,1,F. SCHUMACHER & CO - MTO,Hub,PO2031621,INV10975,11/10/2025,11/21/2025,11/17/2025,11/21/2025,11/21/2025,5017361,Before Midnight,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,62,0,60,60,5,300,310,0,300,YD,30,30,,,0,,,,,,27,30,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,2,DONE,Other,DONE,DONE,,30,0,Digital,F0012357-1,,Trish,Invoiced,Invoiced
F0012522,1,F. SCHUMACHER & CO - MTO,Hub,PO2032183,INV11072,11/17/2025,12/1/2025,11/24/2025,12/1/2025,12/1/2025,5013671,1975,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,180,182,0,180,180,5,900,910,0,900,YD,90,90,,,0,,,,,,27,27,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,2,DONE,Other,DONE,DONE,,90,0,Digital,F0012522-1,,Trish,Invoiced,Invoiced
F0011170,1,F. SCHUMACHER & CO - HUB,Hub,PO2027605,INV10934,9/23/2025,11/7/2025,11/4/2025,11/21/2025,11/21/2025,5013552,Daisy Chain,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,300,300,0,320,320,5,1500,1500,0,1600,YD,160,160,,,0,,,,,,27,23.5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,0,DONE,Other,DONE,DONE,,150,0,Digital,F0011170-1,,Trish,Invoiced,Invoiced
F0012184,1,F. SCHUMACHER & CO - MTO,Hub,SPO2030923,INV10713,10/30/2025,11/6/2025,11/6/2025,11/10/2025,11/10/2025,5015610,Drifting Grid,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,40,41,0,40,40,5,200,205,0,200,YD,20.5,20,,,0,,,,,,27,17.5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,1,DONE,Other,DONE,DONE,,20,0,Digital,F0012184-1,,EMBER,Invoiced,Invoiced
F0013802,1,F. SCHUMACHER & CO - MTO,Hub,PO2036573,INV12337,1/29/2026,2/4/2026,2/5/2026,2/5/2026,2/5/2026,5014380,Delft Waves,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,120,122,0,120,120,5,600,610,0,600,YD,61,60,,,0,,,,,,27,36,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,2,DONE,Other,DONE,DONE,,60,0,Digital,F0013802-1,,Valhalla,Invoiced,Invoiced
F0010399,1,F. SCHUMACHER & CO - HUB,Hub,PO2024999,INV12208,8/11/2025,1/23/2026,9/26/2025,1/30/2026,1/30/2026,5014080,Close Your Eyes and Remember,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,300,360,0,360,360,5,1500,1800,0,1800,YD,180,180,,,0,,,,,,27,50,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,0,DONE,Other,DONE,DONE,,150,0,Digital,F0010399-1,,Sasha,Invoiced,Invoiced
F0012009,1,F. SCHUMACHER & CO - HUB,Hub,PO2030408,INV11174,10/23/2025,12/5/2025,12/10/2025,12/5/2025,12/5/2025,5009924,Villa Stripe,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,600,561,0,530,530,10,6000,5610,0,5300,YD,530,530,,,0,,,,,,8,28.57,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,31,DONE,Other,DONE,DONE,,600,0,Digital,F0012009-1,,Trish,Invoiced,Invoiced
F0008193,1,F. SCHUMACHER & CO - HUB,Hub,PO2019054,INV9904,5/13/2025,9/26/2025,6/11/2025,10/3/2025,10/3/2025,5016420,Franks Garden,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,100,100,0,100,100,5,500,500,0,500,YD,50,50,,,0,,,,,,27,41.513,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,0,DONE,Other,DONE,DONE,,50,0,Digital,F0008193-1,,Bianca,Invoiced,Invoiced
F0011280,1,F. SCHUMACHER & CO - MTO,Hub,SPO2028027,INV9875,9/30/2025,10/1/2025,10/7/2025,10/2/2025,10/2/2025,5010690,Baudin Butterfly,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,120,122,0,120,120,5,600,610,0,600,YD,60,60,,,0,,,,,,27,18.89,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,2,DONE,Other,DONE,DONE,,60,0,Digital,F0011280-1,,Sasha,Invoiced,Invoiced
F0008987,1,F. SCHUMACHER & CO - HUB,Hub,PO2021208,INV11175,6/11/2025,11/24/2025,7/25/2025,12/5/2025,12/5/2025,5011821,Tiasquam,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,300,300,0,310,310,10,3000,3000,0,3100,YD,310,310,,,0,,,,,,54,45.5,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,0,DONE,Other,DONE,DONE,,300,0,Digital,F0008987-1,,Glow,Invoiced,Invoiced
F0013139,1,F. SCHUMACHER & CO - MTO,Hub,PO2034869,INV11745,12/29/2025,1/6/2026,1/5/2026,1/9/2026,1/9/2026,5015611,Drifting Grid,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,10,11,0,10,10,5,50,55,0,50,YD,5.5,5,,,0,,,,,,27,17.5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,1,DONE,Other,DONE,DONE,,5,0,Digital,F0013139-1,,XIA,Invoiced,Invoiced
F0013427,1,F. SCHUMACHER & CO - MTO,Hub,PO2035673,INV12228,1/13/2026,1/30/2026,1/20/2026,1/30/2026,1/30/2026,5011721,Cranley Garden,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,40,42,0,40,40,5,200,210,0,200,YD,21,20,,,0,,,,,,27,44,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,2,DONE,Other,DONE,DONE,,20,0,Digital,F0013427-1,,Trish,Invoiced,Invoiced
F0010843,1,F. SCHUMACHER & CO - HUB,Hub,PO2026721,INV12518,9/9/2025,2/5/2026,10/24/2025,2/13/2026,2/13/2026,5008014,Kiosk,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,200,240,0,120,120,10,2000,2400,0,1200,YD,120,120,,,0,,,,,,1,4.88,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,120,DONE,Other,DONE,DONE,,200,0,Digital,F0010843-1,,Trish,Invoiced,Invoiced
F0012310,1,F. SCHUMACHER & CO - MTO,Hub,PO2031411,INV10724,11/5/2025,11/7/2025,11/12/2025,11/10/2025,11/10/2025,5017090,L’ ATTESA NELLA NOTTE,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,20,21,0,20,20,10,200,210,0,200,YD,21,20,,,0,,,,,,54,40.3,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,20,0,Digital,F0012310-1,,Zoey,Invoiced,Invoiced
F0013127,1,F. SCHUMACHER & CO - MTO,Hub,PO2034875,INV11795,12/28/2025,1/14/2026,1/5/2026,1/14/2026,1/14/2026,5008794,Woodperry,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,30,31,0,30,30,10,300,310,0,300,YD,30,30,,,0,,,,,,9,31,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,30,0,Digital,F0013127-1,,Bianca,Invoiced,Invoiced
F0009689,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2023134,INV12219,7/16/2025,1/23/2026,8/26/2025,1/30/2026,1/30/2026,5018310,Garden's Trust,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,50,60,0,70,70,10,500,600,0,700,YD,70,70,,,0,,,,,,54,104.8,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,0,DONE,New Goods,DONE,DONE,,50,0,Digital,F0009689-1,,Glow,Invoiced,Invoiced
F0010491,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2025434,INV12363,8/18/2025,1/23/2026,10/3/2025,2/6/2026,2/6/2026,5018351,Springs Stripe,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,50,60,0,50,50,5,250,300,0,250,YD,25,25,,,0,,,,,,27,31.5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,10,DONE,New Goods,DONE,DONE,,25,0,Digital,F0010491-1,,Glow,Invoiced,Invoiced
F0013840,1,F. SCHUMACHER & CO - MTO,Hub,PO2036902,INV12310,2/2/2026,2/3/2026,2/9/2026,2/3/2026,2/3/2026,5010491,Indian Arbre,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,20,20,0,20,20,10,200,200,0,200,YD,20,20,,,0,,,,,,52,46.25,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,0,DONE,Other,DONE,DONE,,20,0,Digital,F0013840-1,,,Invoiced,Invoiced
F0011897,1,F. SCHUMACHER & CO - HUB,Hub,PO2029898,INV12668,10/21/2025,2/14/2026,12/5/2025,2/20/2026,2/20/2026,5012021,Galina,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,300,320,0,300,300,10,3000,3200,0,3000,YD,300,300,,,0,,,,,,54,36,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,20,DONE,Other,DONE,DONE,,300,0,Digital,F0011897-1,,Glow,Invoiced,Invoiced
F0014139,1,F. SCHUMACHER & CO - MTO,Hub,PO2036497,INV12755,2/18/2026,2/26/2026,2/27/2026,2/26/2026,2/26/2026,5009360,Giunone,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,61,0,60,60,10,600,610,0,600,YD,60,60,,,0,,,,,,18,31.5,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,60,0,Digital,F0014139-1,,LASH,Invoiced,Invoiced
F0006789,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2013651,INV9618,3/5/2025,9/11/2025,4/14/2025,9/19/2025,9/19/2025,5012923,Tiger Palm,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,200,200,0,200,200,5,1000,1000,0,1000,YD,100,100,,,0,,,,,,14,14.89,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,0,DONE,New Goods,DONE,DONE,,100,0,Digital,F0006789-1,,Trish,Invoiced,Invoiced
F0011042,1,F. SCHUMACHER & CO - MTO,Hub,PO2027293,INV9948,9/18/2025,10/6/2025,9/25/2025,10/6/2025,10/6/2025,5012170,Tracing Stripes,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,40,41,0,40,40,10,400,410,0,400,YD,40,40,,,0,,,,,,54,54,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,40,0,Digital,F0011042-1,,Trish,Invoiced,Invoiced
F0012944,1,F. SCHUMACHER & CO - MTO,Hub,PO2033801,INV11299,12/11/2025,12/11/2025,12/18/2025,12/11/2025,12/11/2025,5017361,Before Midnight,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,60,0,60,60,5,300,300,0,300,YD,30,30,,,0,,,,,,27,30,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,0,DONE,Other,DONE,DONE,,30,0,Digital,F0012944-1,,Trish,Invoiced,Invoiced
F0010038,1,F. SCHUMACHER & CO - HUB,Hub,PO2023940,INV10300,7/28/2025,10/17/2025,9/5/2025,10/24/2025,10/24/2025,5014872,Ephemera,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,600,420,0,390,390,5,3000,2100,0,1950,YD,195,195,,,0,,,,,,27,36,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,30,DONE,Other,DONE,DONE,,300,0,Digital,F0010038-1,,Trish,Invoiced,Invoiced
F0013214,1,F. SCHUMACHER & CO - HUB,Hub,PO2035030,INV12779,12/30/2025,2/14/2026,2/13/2026,2/27/2026,2/27/2026,5012411,Saranda Flower,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,1200,1260,0,1230,1230,5,6000,6300,0,6150,YD,615,615,,,0,,,,,,27,28.8,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,30,DONE,Other,DONE,DONE,,600,0,Digital,F0013214-1,,Sasha,Invoiced,Invoiced
F0013676,1,F. SCHUMACHER & CO - MTO,Hub,PO2036126,INV12413,1/21/2026,2/4/2026,1/28/2026,2/6/2026,2/6/2026,5015291,PALINDROME,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,61,0,60,60,10,600,610,0,600,YD,60,60,,,0,,,,,,54,72,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,60,0,Digital,F0013676-1,,Trish,Invoiced,Invoiced
F0010510,1,F. SCHUMACHER & CO - HUB,Hub,PO2025490,INV9449,8/18/2025,9/4/2025,9/19/2025,9/12/2025,9/12/2025,5008016,Kiosk,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,200,310,0,300,300,10,2000,3100,0,3000,YD,300,300,,,0,,,,,,1,4.88,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,10,DONE,Other,DONE,DONE,,200,0,Digital,F0010510-1,,Trish,Invoiced,Invoiced
F0007068,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2015096,INV12504,3/23/2025,2/6/2026,5/1/2025,2/13/2026,2/13/2026,5013824,Feather Bloom,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,50,60,0,50,50,10,500,600,0,500,YD,50,50,,,0,,,,,,54,46.67,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,10,0,10,DONE,New Goods,DONE,DONE,,50,0,Digital,F0007068-1,,Glow,Invoiced,Invoiced
F0014435,1,F. SCHUMACHER & CO - MTO,Hub,PO2038970,INV13047,3/4/2026,3/13/2026,3/11/2026,3/13/2026,3/13/2026,5014180,Night At The Opera,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,70,82,0,70,70,5,350,410,0,350,YD,35,35,,,0,,,,,,27,40.5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,12,DONE,Other,DONE,DONE,,35,0,Digital,F0014435-1,,,Invoiced,Invoiced
F0009847,1,F. SCHUMACHER & CO - MTO,Hub,PO2023510,INV9211,7/21/2025,8/29/2025,7/28/2025,8/29/2025,8/30/2025,5011602,Maryam Vine,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,140,142,0,140,140,5,700,710,0,700,YD,70,70,,,0,,,,,,14,11.63,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,2,DONE,Other,DONE,DONE,,70,0,Digital,F0009847-1,,Trish,Invoiced,Invoiced
F0011427,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2028244,INV10836,10/3/2025,10/31/2025,11/11/2025,11/14/2025,11/14/2025,5018382,The Saints,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,300,300,0,290,290,5,1500,1500,0,1450,YD,145,145,,,0,,,,,,27,18,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,10,DONE,New Goods,DONE,DONE,,150,0,Digital,F0011427-1,,Glow,Invoiced,Invoiced
F0011724,1,F. SCHUMACHER & CO - MTO,Hub,PO2029626,INV10315,10/15/2025,10/23/2025,10/22/2025,10/24/2025,10/24/2025,5008790,Woodperry,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,20,21,0,20,20,10,200,210,0,200,YD,21,20,,,0,,,,,,9,31,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,20,0,Digital,F0011724-1,,Zoey,Invoiced,Invoiced
F0008483,1,F. SCHUMACHER & CO - NEW GOODS,Hub,PO2020164,INV8412,5/26/2025,7/11/2025,7/4/2025,7/18/2025,7/18/2025,5018234,Tyla Stripe,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,60,0,50,50,5,300,300,0,250,YD,30,25,,,0,,,,,,2,0.28,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,10,DONE,New Goods,DONE,DONE,,30,0,Digital,F0008483-1,,Trish,Invoiced,Invoiced
F0012561,1,F. SCHUMACHER & CO - MTO,Hub,PO2032238,INV11007,11/18/2025,11/21/2025,11/25/2025,11/24/2025,11/24/2025,5015211,Kerala Paisley II,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,61,0,60,60,5,300,305,0,300,YD,30.5,30,,,0,,,,,,5,5.38,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,1,DONE,Other,DONE,DONE,,30,0,Digital,F0012561-1,,EMBER,Invoiced,Invoiced
F0013154,1,F. SCHUMACHER & CO - MTO,Hub,PO2034890,INV11684,12/29/2025,1/6/2026,1/5/2026,1/6/2026,1/6/2026,5008720,Ocean Toile,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,210,222,0,210,210,5,1050,1110,0,1050,YD,105,105,,,0,,,,,,28,37.75,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,12,DONE,Other,DONE,DONE,,105,0,Digital,F0013154-1,,Sasha,Invoiced,Invoiced
F0009291,1,F. SCHUMACHER & CO - HUB,Hub,PO2022063,INV10646,6/26/2025,11/3/2025,8/8/2025,11/7/2025,11/7/2025,5012000,Burnett,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,1200,1260,0,1240,1240,5,6000,6300,0,6200,YD,620,620,,,0,,,,,,27,31.5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,Regular,,,NOT Kitted,0,0,5,0,20,DONE,Other,DONE,DONE,,600,0,Digital,F0009291-1,,Sasha,Invoiced,Invoiced
F0009761,1,F. SCHUMACHER & CO - MTO,Hub,PO2023355,INV8483,7/17/2025,7/22/2025,7/24/2025,7/23/2025,7/23/2025,5013680,Bloomsbury,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,10,22,0,10,10,5,50,110,0,50,YD,11,5,,,0,,,,,,27,38.88,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,12,DONE,Other,DONE,DONE,,5,0,Digital,F0009761-1,,XIA,Invoiced,Invoiced
F0011673,1,F. SCHUMACHER & CO - MTO,Hub,PO2029316,INV10380,10/14/2025,10/23/2025,10/21/2025,10/27/2025,10/27/2025,5008023,Berrydown,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,50,51,0,50,50,10,500,510,0,500,YD,51,50,,,0,,,,,,6,8.88,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,50,0,Digital,F0011673-1,,Zoey,Invoiced,Invoiced
F0009037,1,F. SCHUMACHER & CO - MTO,Hub,PO2021390,INV8522,6/12/2025,7/25/2025,6/19/2025,7/25/2025,7/25/2025,5016420,Franks Garden,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,60,0,60,60,5,300,300,0,300,YD,30,30,,,0,,,,,,27,41.513,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,0,DONE,Other,DONE,DONE,,30,0,Digital,F0009037-1,,,Invoiced,Invoiced
F0012150,1,F. SCHUMACHER & CO - MTO,Hub,PO2030851,INV10721,10/28/2025,11/5/2025,11/4/2025,11/10/2025,11/10/2025,5008055,Temple,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,40,41,0,40,40,10,400,410,0,400,YD,41,40,,,0,,,,,,4,4.5,Digital,60,36,,LIFT,,,Regular,Yards,,1,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,10,0,1,DONE,Other,DONE,DONE,,40,0,Digital,F0012150-1,,XIA,Invoiced,Invoiced
F0009617,1,F. SCHUMACHER & CO - MTO,Hub,PO2023031,INV8659,7/15/2025,7/29/2025,7/22/2025,7/29/2025,7/29/2025,5014920,Gardenia,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,50,62,0,50,50,5,250,310,0,250,YD,31,25,,,0,,,,,,4,5,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,12,DONE,Other,DONE,DONE,,25,0,Digital,F0009617-1,,Glow,Invoiced,Invoiced
F0013277,1,F. SCHUMACHER & CO - MTO,Hub,PO2035169,INV11772,1/5/2026,1/6/2026,1/12/2026,1/12/2026,1/12/2026,5017571,Nocturnum,"BNYNeuKaliss 60"" 315Y",Invoiced,Approved,60,61,0,60,60,5,300,305,0,300,YD,30.5,30,,,0,,,,,,25,27,Digital,30,36,,LIFT,,,Regular,Yards,,0.5,"BNYNeuKaliss 60"" 315Y",,,MTO,,,NOT Kitted,0,0,5,0,1,DONE,Other,DONE,DONE,,30,0,Digital,F0013277-1,,Dakota Kai,Invoiced,Invoiced
